file, time_ms
py-sudokus/Size/3x3/Sudoku45_3x3,0.18239
py-sudokus/Size/3x3/Sudoku46_3x3,6.372427
py-sudokus/Size/3x3/Sudoku47_3x3,0.168919
py-sudokus/Size/3x3/Sudoku48_3x3,2.776481
py-sudokus/Size/3x3/Sudoku49_3x3,7.761158
py-sudokus/Size/3x3/Sudoku4_3x3,3.536164
py-sudokus/Size/3x3/Sudoku50_3x3,3.51251
py-sudokus/Size/3x3/Sudoku51_3x3,61.557328
py-sudokus/Size/3x3/Sudoku52_3x3,6.025399
py-sudokus/Size/3x3/Sudoku53_3x3,3.532796
py-sudokus/Size/3x3/Sudoku54_3x3,14.313561
py-sudokus/Size/3x3/Sudoku55_3x3,34.247322
py-sudokus/Size/3x3/Sudoku56_3x3,3.085453
py-sudokus/Size/3x3/Sudoku57_3x3,0.179336
py-sudokus/Size/3x3/Sudoku58_3x3,0.280784
py-sudokus/Size/3x3/Sudoku59_3x3,4.695475
py-sudokus/Size/3x3/Sudoku5_3x3,12.442246
py-sudokus/Size/3x3/Sudoku60_3x3,3.529392
py-sudokus/Size/3x3/Sudoku61_3x3,28.741812
py-sudokus/Size/3x3/Sudoku62_3x3,0.346953
py-sudokus/Size/3x3/Sudoku63_3x3,1.149565
py-sudokus/Size/3x3/Sudoku64_3x3,7.167349
py-sudokus/Size/3x3/Sudoku65_3x3,0.271923
py-sudokus/Size/3x3/Sudoku66_3x3,8.098052
py-sudokus/Size/3x3/Sudoku67_3x3,1.537383
py-sudokus/Size/3x3/Sudoku68_3x3,0.272847
py-sudokus/Size/3x3/Sudoku69_3x3,1.790767
py-sudokus/Size/3x3/Sudoku6_3x3,94.945601
py-sudokus/Size/3x3/Sudoku70_3x3,1.572673
py-sudokus/Size/3x3/Sudoku71_3x3,0.845202
py-sudokus/Size/3x3/Sudoku72_3x3,0.295843
py-sudokus/Size/3x3/Sudoku73_3x3,12.774157
py-sudokus/Size/3x3/Sudoku74_3x3,7.018063
py-sudokus/Size/3x3/Sudoku75_3x3,2.949781
py-sudokus/Size/3x3/Sudoku76_3x3,4.162087
py-sudokus/Size/3x3/Sudoku77_3x3,3.688858
py-sudokus/Size/3x3/Sudoku78_3x3,1.880254
py-sudokus/Size/3x3/Sudoku79_3x3,4.347918
py-sudokus/Size/3x3/Sudoku7_3x3,0.806308
py-sudokus/Size/3x3/Sudoku80_3x3,1.629194
py-sudokus/Size/3x3/Sudoku81_3x3,3.184617
py-sudokus/Size/3x3/Sudoku82_3x3,2.880295
py-sudokus/Size/3x3/Sudoku83_3x3,0.738647
py-sudokus/Size/3x3/Sudoku84_3x3,2.261341
py-sudokus/Size/3x3/Sudoku85_3x3,1.416752
py-sudokus/Size/3x3/Sudoku86_3x3,0.727209
py-sudokus/Size/3x3/Sudoku87_3x3,1.22466
py-sudokus/Size/3x3/Sudoku88_3x3,4.129054
py-sudokus/Size/3x3/Sudoku89_3x3,1.175842
py-sudokus/Size/3x3/Sudoku8_3x3,7.159857
py-sudokus/Size/3x3/Sudoku90_3x3,5.759097
py-sudokus/Size/3x3/Sudoku91_3x3,16.526204
py-sudokus/Size/3x3/Sudoku92_3x3,3.707472
py-sudokus/Size/3x3/Sudoku93_3x3,1.892379
py-sudokus/Size/3x3/Sudoku94_3x3,3.256088
py-sudokus/Size/3x3/Sudoku95_3x3,7.744272
py-sudokus/Size/3x3/Sudoku96_3x3,0.904296
py-sudokus/Size/3x3/Sudoku97_3x3,0.617737
py-sudokus/Size/3x3/Sudoku98_3x3,1.017643
py-sudokus/Size/3x3/Sudoku99_3x3,4.26746
py-sudokus/Size/3x3/Sudoku9_3x3,1.06784
py-sudokus/Size/2x5/Sudoku100_2x5,13.126277
py-sudokus/Size/2x5/Sudoku10_2x5,6.719957
py-sudokus/Size/2x5/Sudoku11_2x5,8.760952
py-sudokus/Size/2x5/Sudoku12_2x5,9.25369
py-sudokus/Size/2x5/Sudoku13_2x5,9.68518
py-sudokus/Size/2x5/Sudoku14_2x5,79.724815
py-sudokus/Size/2x5/Sudoku15_2x5,3.893778
py-sudokus/Size/2x5/Sudoku16_2x5,8.634128
py-sudokus/Size/2x5/Sudoku17_2x5,9.954307
py-sudokus/Size/2x5/Sudoku18_2x5,14.964189
py-sudokus/Size/2x5/Sudoku19_2x5,9.411904
